idea_titulo;idea_url
BRINQUEDO INCLUSIVO PARA CRIANÇAS COM DEFICIÊNCIA VISUAL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291188
brinquedos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291850
Brinquedos inclusivos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291792
Brinquedos Inclusivos : Soluções Sustentáveis para Crianças com Deficiência Visual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287641
Brinquedos Inclusivos Sustentáveis para Crianças com Deficiência Visual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292648
Brinquedos Sustentáveis para Crianças com Deficiência Visual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292709
BRUNETTE HEART;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276476
BRW SOLUÇÕES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289840
BUSC@AI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292055
Business Consultancy;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282794
Business Consultancy;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282807
butterflayer;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287832
C.D.E;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284556
C.F.J.K.O;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291806
c.r.i.a.r;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284101
Cable MeterX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275857
Caçadores de cheirinho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291440
Cadeira Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292404
Caimento Perfeito: Inovação para Mulheres Plus Size;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292079
Caixa de Redução;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291961
Caixa multiplicadora para Caminhão Munck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287587
Caldo de cana 2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290066
Camâra de verificação de Epi inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292377
Caminho das Cores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292570
CAMINHO DAS TEXTURAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290059
CAMINHONEIRO SEGURO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287219
Cana Smart+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291426
CanaDoce Fox;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292103
CanteiroLink - Empresa e canteiros de obra ligados;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292376
CANTINHO DO BEM - ESTAR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288638
Caos no Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284320
caos no estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287743
CapacitaCostura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273906
CapVision;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289036
CarBabyAssist – Seguranças de crianças;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276957
Card App;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276800
Cardápio via Qr Code;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275893
carga livre;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291173
CargUp;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292175
Cariri Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284414
CARMS TECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291799
CARONA SOLIDÁRIA: VIA LUME;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288408
Carretel Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283972
Carrinho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286930
CARRINHO DE TRANSPORTE FEMININO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289009
CARRINHO DE TRANSPORTE FEMININO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289019
carrinho movimentador;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273766
Carrinho Organizador de Ferramentas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286728
carrinho para transportes de cilindros;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291506
Carrinho Peneirador;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287615
Carrinho semiautomático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281145
carrinho semiautomatico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281184
Carto Viva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292630
Casa Unifamiliar Sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287521
casamentos organizados;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276709
CashOrg;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283658
CashOrg;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284611
Catálogo de EPI’S feminino;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282775
Catálogo online de EPI’s adequados para mulheres;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282507
CCELL SOLUÇÕES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289826
CDFF Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286125
CEK - Buscando mais conforto na medicina;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289495
cérebro coletivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283752
Céu colorido;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292670
Céu de cores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292658
CG 2MS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287989
Chapéu com Sensores para Pessoas com Deficiência Visual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291064
ChavMestre;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287786
ChavMestre;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287855
CheckPoint 360;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290200
Chronos Motion;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291532
Chronos Motion;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291537
Cidade do Futuro – Lixo no Lugar Certo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289206
Cidade do Futuro – Lixo no Lugar Certo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287719
Cigoo: Consultoria Integrada de Gestão e Organização de Oficinas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284157
CineByte;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284045
Cinestrelar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283323
Cinta Ergonômica Ajustável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273974
Cinta Ergonômica Ajustável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273464
Cinto de segurança para NR-35;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291054
Cinto de segurança para NR-35;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291055
CINTO ECO FORCE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286062
Cinza Da Caldeira;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289406
CJM Planejamento de Demanda;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292524
Clarezapro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288544
Claviculário Porta Guarda-Chuvas Porta  Vigilante.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274120
Clean Trace;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288966
cleancore;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278006
CleanShield;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282468
ClearDesk;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289046
ClearSun;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288533
Clima Flex;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292285
ClimAtitude;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292854
Climatização;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291335
Clique&Peça;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275569
CLM's Confort;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286041
Clube dos Cinco;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288186
CMRA Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284737
CO Região do ABC;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284358
CO2.NEGATIVO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288621
COBERTURA TERMICA COM ALTA RESISTENCIA MECANICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286903
COBOJEANS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285284
Código de barras com tinta comestível;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291007
Colabora+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285376
"Coleção ""Luz do Sertão"".";https://plataforma.gpinovacao.senai.br/plataforma/ideia/283087
Coleta de dados de baias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274729
Coleta Inteligente e Reciclagem Automatizada com Análise de Dados;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287023
Coleta Inteligente e Reciclagem Automatizada com Análise de Dados;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287024
Colete  Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292757
Coletivo Criativo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283973
Coletivo Criativo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283975
Colher estabilizadora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292714
Colo de Amor;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285646
Colorindo Vidas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292659
Colorindo Vidas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292662
Colorindo Vidas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292668
Comanda Zero-Estresse;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273431
Comando de portas através de sensor ultrassônico com placa arduino;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274578
comfortable space;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288610
COMPACTADOR DE CAVACO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287988
COMPACTADOR PORTÁTIL DE CAVACO DE USINAGEM SWARFPACK UNIT: uma solução inovadora para a indústria metalmecânica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286847
ComPad – Comunicação e Padronização;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281776
COMPOSTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276327
computação vestível aplicada a pessoas com tanstorno de espectro autista não verbal;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281066
Computech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277495
Comunicação Conectada: Plataforma Inclusiva de Comunicação Interna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289397
Comunicação Inclusiva à segurança dos Deficientes Auditivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281966
comunicação interna nas empresas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292363
comunicação interna nas empresas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291639
Comunikey;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286394
Comunikids;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283292
Comunikids;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283308
Conceito Bioclimático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287516
Condicionador de temperatura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275742
Conecta COOPERVAL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284726
CONECTA FÁBRICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288765
Conecta Jovem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291156
Conecta Jovem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290001
Conecta Senai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275439
Conecta Setores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288040
ConectaCausa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288660
ConectaCorp;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281775
Conectados Com O Futuro Da Tecnologia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276460
ConectaInclui - Passo Firme;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291334
Conectando e Melhorando Vidas: Espaços de Lazer e Bem-Estar para Colaboradores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292332
Conectando Saberes: Tecnologia e a cultura indígena em harmonia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281932
ConectaPro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276094
Conectech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275228
ConectTEA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284423
CONEXÃO CULTURAL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288633
Conexão em Geração;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286054
Conexão Pró;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285736
Conexão Sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291698
Conexus - Conectando ideias. Criando futuros.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292573
Conferência segura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289532
CONFIACARGA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289848
Conforto e Acolhimento durante a Quimioterapia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287582
Conforto e Acolhimento durante a Quimioterapia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289209
Conforto que Cura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289230
Conlly - Software de Gestão;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275572
Connect Shop 3D;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274803
"Connectfy Talk: Conectando pessoas; fortalecendo empresas";https://plataforma.gpinovacao.senai.br/plataforma/ideia/285218
ConnectTalk - A revolução da comunicação corporativa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282543
ConnectTalk - A revolução da comunicação corporativa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282544
ConnectTalk - A revolução da comunicação corporativa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282545
Conscientização diária;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288258
Construçao do brasil futuro para o brasil;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292388
CONSULTORIA EMPRESARIAL PARA EMPRESA SERIART: SMART STOCK SOLUTIONS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275276
CONSULTORIA EMPRESARIAL: ProdSolucion - Eficiência e Controle de Produção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275299
Consumo Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286412
Contagem automática de Parafusos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292320
Contagem de parafusos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292065
Control Z;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283841
Controla+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275452
Controlador de demanda automatizado;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276898
Controlador de Temperatura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275896
controle de chamada de técnicos de T.I.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288825
Controle de Ciindros;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275561
Controle de entrega de epi s;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282411
Controle de Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287134
Controle de Falha Exaustora;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286824
Controle De Ferramentas Inovax;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279610
CONTROLE DE NIVEL DA ÁGUA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287774
Controle de Nível dos Cinco Reservatórios de Água;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292311
Controle de Temperatura em Fábrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285438
controle de temperatura em fabrica de pequeno porte (PMPS);https://plataforma.gpinovacao.senai.br/plataforma/ideia/285368
